"fixture","class","subclass","idA","idB","idC","row","value","limit","relation","note"
"Real 375","c","c-curved-chord","__dup_PQX22G_1","PQX22G","__union_23",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_PQX22G_1","PQX22G","__union_31",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_PQX22G_1","PQX22G","__union_32",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_PQX22G_1","PQX22G","__union_33",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_PQX22G_1","PQX22G","__union_35",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_PQX22G_1","PQX22G","__union_38",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_PQX22G_1","PQX22G","__union_41",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_PQX22G_1","PQX22G","__union_44",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_PQX22G_1","PQX22G","__union_45",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_PQX22G_1","PQX22G","__union_46",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_PQX22G_1","PQX22G","__union_49",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_PQX22G_1","PQX22G","__union_50",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_PQX22G_1","PQX22G","__union_51",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_PQX22G_1","PQX22G","__union_53",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_PQX22G_1","PQX22G","__union_57",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_PQX22G_1","PQX22G","__union_58",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_PQX22G_2","PQX22G","Y7IUMX",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_PQX22G_2","PQX22G","C3V2V6",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_PQX22G_2","PQX22G","ESZ6I3",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_PQX22G_2","PQX22G","RJHF0G",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_PQX22G_2","PQX22G","8ZK9LV",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_PQX22G_2","PQX22G","__dup_1X40V5_1",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_PQX22G_2","PQX22G","__dup_MY1AEU_3",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_PQX22G_2","PQX22G","__union_41",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_PQX22G_2","PQX22G","__union_44",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_PQX22G_2","PQX22G","__union_51",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","CMJQGU",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","RKBTHH",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","EZ97J5",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","BZ8K78",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","Q8MRCZ",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","8DKELJ",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","LVS6QV",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","IYYFP6",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","G8EBU9",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","C1BAND",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","E2D59U",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","LVP52A",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","KWKJXQ",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","1ZERVB",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","MTSHHY",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","4EEKV7",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","WUPTU8",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","BM40IX",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","A3A34I",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","DPUHBA",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","L2I39Y",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","NPYENA",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","KXU1ZH",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","0FKJ81",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","I8ABQE",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","6S4HCB",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","5GQC24",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","YAV1NW",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","BD7MNF",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","FG9RYY",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","D8FYZV",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","BJ4J7G",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","C2YD43",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","AE08C8",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","IX0KKP",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","YCVRXE",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","ZK6NM2",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","IP1TGT",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","QWUKUY",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","C6E1D9",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","RD3WB2",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","L31S6S",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","UTU9S7",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","UZCIN5",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","__dup_QWUKUY_1",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","__dup_7NBKWE_1",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","__dup_L31S6S_2",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","__dup_5A6DFT_1",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","__dup_PQX22G_1",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","__dup_BZ8K78_1",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","__dup_5A6DFT_2",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","__dup_QWUKUY_2",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","__dup_MY1AEU_1",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","__dup_I8ABQE_1",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","__dup_MY1AEU_2",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","__dup_28XSME_1",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","__dup_RD3WB2_1",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","__dup_5A6DFT_3",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","__union_8",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","__union_10",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","__union_13",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","__union_16",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","__union_20",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","__union_24",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","__union_27",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","__union_28",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","__union_29",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","__union_30",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","__union_31",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","__union_32",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","__union_33",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","__union_34",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","__union_37",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","__union_38",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","__union_40",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","__union_42",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","__union_43",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","__union_45",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","__union_49",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","__union_50",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","__union_52",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","__union_53",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","__union_54",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","__union_55",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","__union_56",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","__union_57",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_WDBGPF_2","WDBGPF","__union_58",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_BZ8K78_1","BZ8K78","G8EBU9",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_BZ8K78_1","BZ8K78","C1BAND",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_BZ8K78_1","BZ8K78","__dup_QWUKUY_2",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_BZ8K78_1","BZ8K78","__union_40",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","CMJQGU",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","9A1LWF",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","Y7IUMX",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","PQX22G",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","KXU1ZH",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","6S4HCB",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","5GQC24",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","TTE0Z7",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","BD7MNF",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","FG9RYY",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","D8FYZV",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","BJ4J7G",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","C2YD43",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","AE08C8",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","IX0KKP",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","YCVRXE",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","ZK6NM2",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","IP1TGT",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","97Y192",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","TUILLQ",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","CBLNYE",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","B948B1",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","QWUKUY",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","1X40V5",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","WDBGPF",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","C3V2V6",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","ESZ6I3",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","RJHF0G",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","8ZK9LV",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","3XP1ZD",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","7U5H8G",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","HCY8QM",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","ULQFEZ",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","UZCIN5",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","__dup_WDBGPF_1",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","__dup_PQX22G_2",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","__dup_1X40V5_1",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","__dup_6S4HCB_1",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","__dup_I8ABQE_1",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","__dup_MY1AEU_2",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","__dup_MY1AEU_3",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","__union_9",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","__union_13",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","__union_15",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","__union_16",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","__union_19",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","__union_22",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","__union_23",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","__union_31",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","__union_33",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","__union_35",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","__union_41",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","__union_44",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","__union_45",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","__union_46",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","__union_48",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","__union_49",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","__union_50",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","__union_51",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","__union_53",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_5A6DFT_2","5A6DFT","__union_58",0,NA,NA,NA,"duplicate-individual-union"
"Real 375","c","c-curved-chord","__dup_QWUKUY_2","QWUKUY","BZ8K78",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_QWUKUY_2","QWUKUY","C1BAND",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_QWUKUY_2","QWUKUY","E2D59U",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_QWUKUY_2","QWUKUY","LVP52A",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_QWUKUY_2","QWUKUY","KWKJXQ",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_QWUKUY_2","QWUKUY","1ZERVB",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_QWUKUY_2","QWUKUY","MTSHHY",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_QWUKUY_2","QWUKUY","4EEKV7",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_QWUKUY_2","QWUKUY","WUPTU8",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_QWUKUY_2","QWUKUY","BM40IX",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_QWUKUY_2","QWUKUY","A3A34I",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_QWUKUY_2","QWUKUY","DPUHBA",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_QWUKUY_2","QWUKUY","L2I39Y",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_QWUKUY_2","QWUKUY","NPYENA",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_QWUKUY_2","QWUKUY","KXU1ZH",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_QWUKUY_2","QWUKUY","0FKJ81",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_QWUKUY_2","QWUKUY","I8ABQE",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_QWUKUY_2","QWUKUY","6S4HCB",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_QWUKUY_2","QWUKUY","5GQC24",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_QWUKUY_2","QWUKUY","BD7MNF",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_QWUKUY_2","QWUKUY","FG9RYY",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_QWUKUY_2","QWUKUY","BJ4J7G",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_QWUKUY_2","QWUKUY","C2YD43",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_QWUKUY_2","QWUKUY","RD3WB2",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_QWUKUY_2","QWUKUY","L31S6S",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_QWUKUY_2","QWUKUY","UZCIN5",0,NA,NA,NA,"duplicate-individual-individual"
"Real 375","c","c-curved-chord","__dup_QWUKUY_2","QWUKUY","__dup_7NBKWE_1",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_QWUKUY_2","QWUKUY","__dup_L31S6S_2",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_QWUKUY_2","QWUKUY","__dup_PQX22G_1",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_QWUKUY_2","QWUKUY","__dup_5A6DFT_2",0,NA,NA,NA,"duplicate-individual-duplicate"
"Real 375","c","c-curved-chord","__dup_QWUKUY_2","QWUKUY","__dup_I8ABQE_1",0,NA,NA,NA,"duplicate-individual-duplicate"
